capacity_mw,generation_gwh_2016,generation_gwh_2017,generation_gwh_2015,generation_gwh_2018,generation_gwh_2014,generation_gwh_2013,primary_fuel,estimated_generation_gwh_2015,estimated_generation_gwh_2014,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2016,source,longitude,geolocation_source,owner,plant_age_years,year_of_capacity_data,latitude,estimated_generation_gwh_2017
182.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.5857,20,8517,28.0,2019.0,50.8969,705.32
13.4,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,7.7582,20,8271,28.0,2019.0,49.4346,65.87
11.6,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.7602,20,8271,35.0,2019.0,49.4347,44.95
44.7,22.563,18.273,26.0715,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,8.4529,20,5552,17.0,2019.0,49.5224,94.06
15.8,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.0852,20,6953,23.0,2019.0,50.9431,61.23
15.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.964,20,6953,59.0,2019.0,51.0179,60.06
108.0,142.445,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.9643,20,6953,20.0,2019.0,51.0178,418.54
126.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.6279,20,5081,19.0,2019.0,50.0856,488.3
413.0,3410.306,3718.551,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.988,20,6953,19.0,2019.0,50.9749,1600.54
61.5,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,10.7861,20,9019,24.0,2019.0,52.4328,302.35
200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,9.438,20,9019,17.0,2019.0,51.2529,983.27
36.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.1103,20,8796,17.0,2019.0,48.7508,139.51
81.8,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,13.1125,20,2726,28.0,2019.0,52.3661,317.0
27.5,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,6.7054,20,7110,62.0,2019.0,51.4409,135.2
18.0,22.563,18.273,26.0715,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,11.0606,20,5567,28.0,2019.0,49.4386,37.87
150.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.0606,20,5567,19.0,2019.0,49.4386,581.31
26.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.3293,20,2728,17.0,2019.0,50.6869,102.69
23.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.373,20,2739,30.0,2019.0,53.6539,89.13
44.9,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.3965,20,2739,30.0,2019.0,53.5779,174.0
35.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.9573,20,6953,30.0,2019.0,50.917,135.63
138.5,1686.626,1624.65,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,10.7645,20,9019,39.0,2019.0,52.4422,680.91
123.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,8.6531,20,5081,35.0,2019.0,50.0984,604.71
99.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.6531,20,5081,30.0,2019.0,50.0984,383.66
19.7,22.563,18.273,26.0715,13.0125,23.489,23.095,6,26.83,28.25,11.7585,27.62,27.555,495,8.653,20,5081,70.0,2019.0,50.0985,65.13
22.1,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,10.2906,20,2646,31.0,2019.0,50.9816,85.64
59.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.307,20,6249,16.0,2019.0,49.07,228.64
137.3,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,10.5147,20,884,17.0,2019.0,52.2786,532.09
25.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,10.5147,20,884,59.0,2019.0,52.2786,96.88
12.8,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.8666,20,7999,22.0,2019.0,52.0262,49.6
65.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,10.1144,2,8806,9.0,2019.0,48.1603,251.9
5.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.28,8.23,11.7585,7.74,8.07,250,10.6237,12,8800,17.0,2019.0,49.6267,7.9
427.0,1615.605,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,8.7287,20,8262,51.0,2019.0,53.1249,2099.28
3.2,22.563,18.273,26.0715,13.0125,23.489,23.095,7,4.5,4.7,11.7585,4.98,4.39,87,11.8316,12,8800,17.0,2019.0,49.8838,4.26
18.2,22.563,18.273,26.0715,13.0125,23.489,23.095,7,28.09,28.03,11.7585,26.45,27.6,773,11.055,28,8800,17.0,2019.0,51.862,27.76
3.8,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.54,5.47,11.7585,5.34,5.54,369,11.0914,12,8800,17.0,2019.0,51.897,5.47
4.1,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.91,5.85,11.7585,5.72,5.98,773,12.02,28,8800,17.0,2019.0,51.4548,5.94
3.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.06,5.01,11.7585,4.93,5.12,773,12.0665,28,8800,17.0,2019.0,51.4416,5.08
1600.0,6604.936,7620.194,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,9.949,10,8904,9.0,2019.0,53.489,7866.18
18.7,22.563,18.273,26.0715,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,14.3374,20,7909,11.0,2019.0,51.5201,39.35
4.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.51,6.55,11.7585,6.14,6.37,250,10.3481,12,8800,17.0,2019.0,48.4406,6.21
5.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.39,8.38,11.7585,7.68,8.0,773,6.903,28,8800,17.0,2019.0,50.0674,8.29
4.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.78,5.72,11.7585,5.63,5.87,773,9.4714,28,8800,17.0,2019.0,49.7956,5.84
4.8,22.563,18.273,26.0715,13.0125,23.489,23.095,7,7.85,7.78,11.7585,7.58,7.89,773,11.9174,28,8800,17.0,2019.0,52.6427,7.7
1.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.51,2.51,11.7585,2.48,2.51,699,7.4374,12,8800,17.0,2019.0,50.0322,2.53
119.0,702.711,18.273,763.137,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,8.8733,20,8262,35.0,2019.0,53.0601,585.04
52.3,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.978,20,4546,17.0,2019.0,50.8126,202.68
3.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,4.72,4.78,11.7585,4.74,4.76,511,8.2341,12,8800,17.0,2019.0,49.3644,4.72
1.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.51,2.53,11.7585,2.5,2.54,250,9.6203,12,8800,17.0,2019.0,49.5608,2.5
8.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,11.81,12.0,11.7585,11.47,11.98,773,8.6325,28,8800,17.0,2019.0,49.5136,12.0
778.0,2389.797,2388.922,3218.763,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,9.2063,20,2724,47.0,2019.0,49.1773,3824.93
5.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.32,8.14,11.7585,8.0,8.31,773,12.3415,28,8800,17.0,2019.0,53.0518,8.2
9.8,22.563,18.273,26.0715,13.0125,23.489,23.095,7,14.79,14.51,11.7585,13.87,14.78,773,12.371,28,8800,17.0,2019.0,53.1676,14.63
5.2,22.563,18.273,26.0715,13.0125,23.489,23.095,7,7.88,7.72,11.7585,7.43,7.89,773,12.445,28,8800,17.0,2019.0,53.215,7.79
4.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.87,5.78,11.7585,5.57,5.65,773,10.8215,28,8800,17.0,2019.0,49.3555,5.61
16.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,52.36,46.36,11.7585,71.38,45.92,495,6.4518,20,7087,119.0,2019.0,50.6286,49.98
7.1,22.563,18.273,26.0715,13.0125,23.489,23.095,7,10.6,10.56,11.7585,9.57,10.41,210,12.6234,12,8800,17.0,2019.0,51.1292,10.08
22.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.9508,20,110,32.0,2019.0,53.5177,87.19
152.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.5311,20,4263,17.0,2019.0,50.0918,589.06
211.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,6.8792,20,8045,35.0,2019.0,49.249,1037.35
18.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,10.9028,20,7985,48.0,2019.0,48.3751,69.75
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.6287,20,5224,25.0,2019.0,49.8828,38.75
65.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.3749,20,2656,17.0,2019.0,48.7176,251.9
22.1,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.65,2,2314,112.0,2019.0,52.9,85.64
16.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.8072,20,2966,44.0,2019.0,47.5708,62.0
45.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,14.546,20,7993,27.0,2019.0,52.346,221.23
148.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,12.061,20,2736,28.0,2019.0,50.9076,573.55
100.2,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.6413,20,8002,19.0,2019.0,51.9501,388.31
230.0,0.174,0.264,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.4917,20,5126,44.0,2019.0,51.411,891.34
12.0,22.563,18.273,26.0715,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,7.0805,20,2729,33.0,2019.0,50.7338,25.25
95.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.0805,20,2729,11.0,2019.0,50.7338,368.16
12.6,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.5853,20,8272,17.0,2019.0,51.3388,48.83
167.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,12.3784,20,7998,28.0,2019.0,51.3512,647.19
20.7,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,9.9648,20,3025,46.0,2019.0,48.397,101.76
52.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.6653,20,3869,55.0,2019.0,48.8832,203.45
95.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.9992,20,2072,17.0,2019.0,48.6972,368.16
22.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.8325,20,8897,30.0,2019.0,52.6087,85.25
22.6,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,9.2315,20,2656,15.0,2019.0,48.7825,111.1
37.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.3481,20,7995,40.0,2019.0,49.0144,143.38
24.8,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,9.0687,20,7190,55.0,2019.0,49.9774,121.92
18.1,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,7.8619,20,2166,29.0,2019.0,52.618,70.14
122.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.9231,20,3870,17.0,2019.0,49.8,472.79
11.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,17.64,17.56,11.7585,16.4,17.68,773,11.514,28,8800,17.0,2019.0,51.554,17.35
4.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.79,5.81,11.7585,5.46,5.61,773,11.746,28,8800,17.0,2019.0,49.033,5.66
40.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,114.59,94.58,11.7585,148.56,93.52,495,9.0468,20,2411,109.0,2019.0,51.1671,95.02
1.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.0,2.07,11.7585,2.06,1.95,666,13.0793,12,8800,17.0,2019.0,48.784,1.88
2.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,3.52,3.52,11.7585,3.49,3.5,267,10.738,12,8800,17.0,2019.0,48.4644,3.54
1.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.19,2.18,11.7585,2.09,2.11,699,6.6864,12,8800,17.0,2019.0,49.9469,2.18
729.0,2128.292,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,7.1875,20,8043,48.0,2019.0,51.5508,3584.03
16.4,22.563,18.273,26.0715,13.0125,23.489,23.095,7,24.65,24.63,11.7585,23.99,25.11,60,13.2232,12,8800,17.0,2019.0,51.6731,25.09
1.4,22.563,18.273,26.0715,13.0125,23.489,23.095,7,1.88,1.91,11.7585,1.91,1.87,369,8.0814,12,8800,17.0,2019.0,49.5418,1.86
4.8,22.563,18.273,26.0715,13.0125,23.489,23.095,7,7.86,7.83,11.7585,7.16,7.52,250,10.7784,12,8800,17.0,2019.0,50.0879,7.48
875.0,3368.737,2222.08,3090.61,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,8.996,2,2411,37.0,2019.0,52.3828,4301.81
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,15.09,14.84,11.7585,14.5,15.11,773,11.477,28,8800,17.0,2019.0,52.281,15.09
4.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.27,6.15,11.7585,5.97,6.2,210,9.7401,12,8800,17.0,2019.0,49.9244,6.01
1.4,22.563,18.273,26.0715,13.0125,23.489,23.095,7,1.88,1.86,11.7585,1.8,1.79,133,7.1833,12,8800,17.0,2019.0,49.843,1.86
5.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.26,8.29,11.7585,7.43,7.88,773,14.8635,28,8800,17.0,2019.0,50.9338,7.73
54.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,8.769,20,2969,36.0,2019.0,50.0652,265.48
13.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,19.47,19.89,11.7585,18.66,19.92,773,12.43,28,8800,17.0,2019.0,53.617,19.52
1.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,1.74,1.74,11.7585,1.76,1.75,210,11.6594,12,8800,17.0,2019.0,51.8492,1.73
7.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,11.23,11.37,11.7585,10.33,10.78,773,11.834,28,8800,17.0,2019.0,49.165,10.87
5.1,22.563,18.273,26.0715,13.0125,23.489,23.095,7,7.45,7.73,11.7585,7.21,7.32,773,10.688,28,8800,17.0,2019.0,50.864,7.18
4.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.19,6.13,11.7585,6.01,6.26,210,12.1023,12,8800,17.0,2019.0,51.5258,6.2
377.6,22.563,18.273,26.0715,13.0125,23.489,23.095,3,876.39,656.73,11.7585,1265.26,632.62,495,11.4752,20,8905,58.0,2019.0,50.6038,625.45
84.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.838,20,3896,76.0,2019.0,51.1756,325.53
4.7,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.93,7.17,11.7585,7.36,6.71,369,10.2692,12,8800,17.0,2019.0,48.0228,6.8
5.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,7.49,7.56,11.7585,6.85,7.18,692,10.662,12,8800,17.0,2019.0,48.4009,7.24
7.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,10.24,10.24,11.7585,9.77,10.46,773,14.933,28,8800,17.0,2019.0,51.3,9.95
606.0,2006.499,2322.758,2164.682,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.7167,20,4129,17.0,2019.0,51.3679,2348.49
52.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,6.8407,20,7094,33.0,2019.0,50.8614,255.65
2.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,3.5,3.53,11.7585,3.6,3.5,636,9.9562,12,8800,17.0,2019.0,48.2943,3.49
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,23.04,22.67,11.7585,21.97,23.04,773,8.8733,28,8800,17.0,2019.0,54.8486,23.08
2.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,4.14,4.13,11.7585,4.21,4.16,267,8.8872,12,8800,17.0,2019.0,54.8521,4.15
321.0,8.013,11.83,0.97,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.4087,20,2411,46.0,2019.0,53.1897,1244.0
4.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.82,5.89,11.7585,6.45,5.71,644,10.8538,12,8800,17.0,2019.0,48.1074,5.91
1.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.1,2.18,11.7585,2.2,2.08,77,13.4617,12,8800,17.0,2019.0,48.6586,2.01
100.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,287.68,246.1,11.7585,396.39,246.78,495,8.1879,20,7227,93.0,2019.0,47.7546,246.1
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,47.82,42.52,11.7585,50.68,42.52,495,10.5827,20,5361,42.0,2019.0,48.6032,38.61
6.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,9.41,9.42,11.7585,8.49,8.92,773,12.1749,28,8800,17.0,2019.0,48.7712,8.99
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,14.91,15.09,11.7585,13.69,14.38,773,11.752,28,8800,17.0,2019.0,49.212,14.48
4.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.4,6.61,11.7585,6.43,6.33,773,10.4371,28,8800,17.0,2019.0,51.0019,6.16
4.4,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.44,6.38,11.7585,5.98,6.15,773,11.0077,28,8800,17.0,2019.0,49.085,6.13
8.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,11.86,12.02,11.7585,10.91,11.39,773,11.7756,28,8800,17.0,2019.0,49.1721,11.48
2.1,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.95,2.94,11.7585,3.07,2.95,511,7.5806,12,8800,17.0,2019.0,49.2862,2.96
3.7,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.07,5.24,11.7585,5.61,4.95,250,11.9467,12,8800,17.0,2019.0,48.2391,5.12
2.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,3.22,3.21,11.7585,3.28,3.22,641,7.0614,12,8800,17.0,2019.0,49.3843,3.22
12.5,22.563,18.273,26.0715,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,7.4321,20,4185,15.0,2019.0,50.4349,26.3
26.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,10.1506,20,9018,17.0,2019.0,48.6701,102.69
333.5,1526.708,1575.758,1653.142,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,495,14.2345,20,6361,17.0,2019.0,53.0982,497.9
101.0,22.563,18.273,26.0715,13.0125,23.489,23.095,6,26.83,28.25,11.7585,27.62,27.555,495,14.627,20,401,11.0,2019.0,52.1674,333.93
30.0,22.563,18.273,26.0715,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,13.8299,20,8906,15.0,2019.0,52.4903,63.12
14.0,22.563,18.273,26.0715,13.0125,23.489,23.095,6,26.83,28.25,11.7585,27.62,27.555,495,11.7581,20,4259,24.0,2019.0,51.7999,46.28
135.7,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,12.0193,20,4259,30.0,2019.0,51.2998,525.89
24.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,6.6436,20,4247,29.0,2019.0,51.4693,93.0
1485.0,11336.048,10901.416,10394.236,13.0125,23.489,23.095,4,26.83,28.25,11.7585,27.62,27.555,317,12.2936,10,8800,36.0,2019.0,48.6049,9979.84
794.0,4102.546,2647.012,3540.009,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,7.7479,2,7094,39.0,2019.0,52.2888,3903.59
3.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.61,5.65,11.7585,5.32,5.48,699,6.5593,12,8800,17.0,2019.0,49.8895,5.62
3.7,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.35,5.4,11.7585,5.07,5.18,133,11.0329,12,8800,17.0,2019.0,48.472,5.24
5.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.1,8.22,11.7585,8.43,7.81,773,10.7811,28,8800,17.0,2019.0,48.0372,8.02
6.4,22.563,18.273,26.0715,13.0125,23.489,23.095,7,9.37,9.34,11.7585,9.14,9.56,369,8.0423,12,8800,17.0,2019.0,49.6931,9.53
5.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.29,8.42,11.7585,7.78,8.01,411,10.7796,12,8800,17.0,2019.0,51.5744,7.88
5.8,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.16,8.64,11.7585,8.65,8.02,210,11.8802,12,8800,17.0,2019.0,49.9171,7.8
3.8,22.563,18.273,26.0715,13.0125,23.489,23.095,7,5.48,5.42,11.7585,5.43,5.55,231,6.339,12,8800,17.0,2019.0,50.8436,5.47
79.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,6.5782,20,7799,49.0,2019.0,51.5649,388.39
66.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,11.7544,20,7799,30.0,2019.0,51.8012,255.77
11.4,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,9.0117,20,4240,25.0,2019.0,49.8108,44.17
37.7,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,13.6671,20,4241,10.0,2019.0,54.1379,146.1
12.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.4336,20,5552,21.0,2019.0,49.4532,46.5
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,12.7306,20,4262,22.0,2019.0,48.1768,189.89
19.8,22.563,18.273,26.0715,13.0125,23.489,23.095,3,93.1,83.5,11.7585,100.58,86.42,495,11.4122,20,2289,53.0,2019.0,48.7503,83.95
88.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,495,9.4495,20,2411,52.0,2019.0,53.9664,131.38
17.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.26,26.48,11.7585,25.12,26.67,773,12.571,28,8800,17.0,2019.0,53.551,25.84
2790.0,19945.019,19629.828,19617.022,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,495,14.459,20,8904,39.0,2019.0,51.8344,13716.65
5.4,22.563,18.273,26.0715,13.0125,23.489,23.095,7,8.11,8.1,11.7585,7.68,8.15,773,13.516,28,8800,17.0,2019.0,53.622,7.98
1.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,1.37,1.37,11.7585,1.28,1.3,250,10.6846,12,8800,17.0,2019.0,50.0923,1.28
66.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,300.74,287.57,11.7585,353.2,288.36,495,13.7085,20,4314,69.0,2019.0,48.5196,265.04
8.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,11.82,11.82,11.7585,11.5,12.03,773,14.61,28,8800,17.0,2019.0,51.6578,11.99
103.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,149.75,149.75,11.7585,147.78,152.89,456,14.6261,12,8800,17.0,2019.0,51.6597,152.14
27.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,39.24,39.15,11.7585,36.48,38.51,773,11.2421,28,8800,17.0,2019.0,50.012,37.69
40.2,22.563,18.273,26.0715,13.0125,23.489,23.095,7,58.25,57.69,11.7585,55.45,56.88,773,12.057,28,8800,17.0,2019.0,53.342,57.5
10.1,22.563,18.273,26.0715,13.0125,23.489,23.095,7,14.95,14.94,11.7585,14.58,15.22,773,13.04,28,8800,17.0,2019.0,52.0,15.18
1.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,2.05,2.06,11.7585,2.05,2.06,150,6.3876,12,8800,17.0,2019.0,50.915,2.05
12.75,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,13.0166,20,4783,31.0,2019.0,51.0513,49.41
33.0,1534.4,18.273,1621.469,13.0125,23.489,23.095,8,26.83,28.25,11.7585,27.62,27.555,495,8.7289,20,8261,15.0,2019.0,53.1248,69.44
201.5,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,495,8.6482,20,2735,44.0,2019.0,52.1951,780.89
198.0,1068.632,856.677,960.014,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,495,8.6852,20,8262,17.0,2019.0,53.1289,295.6
46.7,22.563,18.273,26.0715,13.0125,23.489,23.095,3,158.5,149.29,11.7585,185.95,138.59,495,7.8101,20,2730,14.0,2019.0,47.5699,133.24
